_Imputation_,ID,CONFIDENCE1,CONFIDENCE2,CONFIDENCE3,CONFIDENCE4,CONFIDENCE5,CONFIDENCE6,CONFIDENCE7,CONFIDENCE8,GENDER,logC1,logC2,logC3,logC4,logC5,logC6,logC7,logC8
18,687,,,,,,,,,0,2.4126812317,3.8998012612,-1.066756978,3.376021613,5.0481531307,2.802273534,3.938515313,1.3428746756
18,689,,,,,,,0,,0,0.2185120224,-2.709027675,1.5878919888,-2.097093819,0.7786938626,-0.438476586,-4.615120517,-2.655883715
18,698,,,,,,,,,0,-1.82743879,0.803877444,-0.853251579,-4.896349053,-3.672949237,-0.373418934,-0.383318324,-1.693584402
18,699,,,,,,,,,0,4.2172377213,4.3495075117,4.5478281677,-0.1092799,-1.280280406,2.1592405653,1.1350699959,0.8868743589
18,703,,,,,,,,,0,-0.406369345,2.3676165106,3.4225447899,-1.429507782,-0.085207272,2.7669675846,-0.281072858,-1.252622178
18,704,,,,,,,,,1,-2.086385784,-1.395784347,-1.154094092,-2.352693533,-0.026358318,-1.93913841,2.7363660958,-0.103808385
18,705,,50,60,50,75,60,68,50,0,6.5308525912,3.9124150854,4.0947509837,3.9124150854,4.3180008026,4.0947509837,4.2199532387,3.9124150854
18,707,,,,,,,,,0,2.0289867045,2.9096794714,6.522545687,2.0438223049,4.9339740873,5.3435871053,3.8449643178,3.322303931
18,721,,,,,,,,,0,0.8440142574,1.9260425982,4.1161122643,-0.735560568,-1.413400838,2.7774459945,3.2583523322,3.7437944308
18,722,,0,,,,,,,1,-1.408184536,-4.615120517,0.3188102151,-1.395486,-6.790089723,-0.11677127,2.3623592424,-0.409095655
18,723,,0,,,,,,,0,-0.145729791,-4.615120517,-0.655291568,-1.998518334,-1.57008789,1.1160399234,-1.285585061,-2.965422967
18,726,,40,50,30,,,,,0,2.1237618961,3.6892892062,3.9124150854,3.4016667551,0.1351953325,3.4304294179,-0.332530693,2.8153002326
18,729,,,,,,,,,0,2.3090680186,0.0469302758,1.828048573,3.8252364224,2.6726475949,5.4219969095,3.1801153938,1.9088890841
18,730,,,,,,,,,1,-0.831185592,-1.72695507,0.6193607728,0.5427362401,-2.875317304,0.5819580666,1.4446648965,-1.344406713
18,732,,0,0,15,,,,,0,-2.906186866,-4.615120517,-4.615120517,2.7088250946,-3.622639283,-2.463074073,2.4313378684,-3.60288487
18,734,,,,,,,,,0,6.8807687448,2.6830598286,5.4801034613,2.1595939363,-0.528847602,6.864842609,2.2106051948,3.1667783087
18,735,,,,,5,,50,,0,6.1096523626,3.4625624354,6.1107774976,3.4882580338,1.6115190786,2.322349682,3.9124150854,1.5571236044
18,736,,,,,,,,,0,7.6458443716,7.7532925212,10.141080849,3.7598980056,4.078938883,2.7852047029,4.7644780557,5.588533262
18,738,,,,,,,,,0,3.4544739175,2.3583181315,4.5721891117,2.5240665528,0.620508445,5.6274989364,1.9536229827,3.5500675954
18,743,,,,,,,,10,0,5.2571762333,1.300169198,5.1905528494,2.8605177939,5.6281156427,1.2515633101,1.6308870622,2.3036833907
18,747,,20,,,,,,0,0,1.1492867576,2.9963493671,-0.068906694,-1.024302909,-5.904359527,-1.032504221,-1.295466174,-4.615120517
18,753,,,,,,,,,1,3.9501835217,1.4432885328,3.8973186437,8.2735200537,0.9364015081,3.2172941689,3.1983079351,4.9818613426
18,754,,50,50,26,45,34,,,0,4.3773169884,3.9124150854,3.9124150854,3.2586092271,3.8070592365,3.5267994099,2.8768533882,3.7302322277
18,757,,,,,,,,,1,1.9413306195,3.483902833,4.4033306369,4.6683704382,0.5340938641,6.4907626837,4.6366334024,2.7056960975
18,761,,,,,,,,,0,2.9582866205,4.5143258353,5.7146371912,4.8841561892,7.2720360153,3.8656704014,2.0894932783,0.6932135305
18,764,,40,,,,60,0,,0,2.7455697788,3.6892892062,0.7386471267,1.2940646702,-1.752533074,4.0947509837,-4.615120517,-3.378208709
18,769,,,,,,,,,0,-1.700388029,-2.072891285,-2.399611802,-4.034461903,-2.484564757,-2.179781183,-3.164842234,-3.950054354
18,778,,,,,,80,,,1,3.1644202047,2.9104899854,2.0817396715,3.7519957193,2.04688236,4.3826216957,0.7373811928,0.8225677379
18,779,,80,70,75,70,70,80,40,0,5.66835334,4.3826216957,4.2489559654,4.3180008026,4.2489559654,4.2489559654,4.3826216957,3.6892892062
18,780,,,,,,,,,0,-0.959461121,-0.005814518,2.5485470382,-1.099075204,-3.03651958,0.5238083335,0.0510785432,-1.206555801
18,781,,85,75,90,80,75,70,40,0,4.3842046319,4.4433862804,4.3180008026,4.5008192615,4.3826216957,4.3180008026,4.2489559654,3.6892892062
18,783,,,,,,,,,0,4.1553284673,7.9682718231,1.7748180386,6.6384753794,-2.302745101,7.4925611466,6.6276064701,5.7070707701
18,785,,75,,,,,,,1,0.8967356653,4.3180008026,4.3411297944,2.188315133,2.5446168552,3.5556224168,7.6570966612,4.4325663015
18,787,,,,,,,,,1,2.6510339389,0.5143638465,2.6746096993,1.252660955,0.0806068919,1.4582571386,3.731900248,-0.753430247
18,789,,,,,,,,,0,2.7038604055,1.8062767201,4.7103072991,-0.458832137,-1.130719862,0.2112676259,0.6701283869,-0.431561342
18,790,,,,,,15,,,0,2.0599465064,1.2206561667,6.9374301519,3.1649405994,4.405510778,2.7088250946,2.8452200788,-0.279436072
18,796,,20,50,,,,,,0,2.8248386009,2.9963493671,3.9124150854,0.6967868442,0.1730138927,2.419181023,-0.277109565,-1.967483242
18,798,,,,,,,,,1,9.2276749762,6.2502884413,5.3593380238,5.2740863479,5.8231592197,5.9771398883,4.4712241125,2.2272184212
18,799,,,,,,,,,0,0.0879729776,0.5112194702,3.2540711708,0.968796405,2.8934317114,4.3805393821,3.8788531817,1.5363713411
18,800,,60,,60,10,10,,25,0,3.7394652585,4.0947509837,5.7507789929,4.0947509837,2.3036833907,2.3036833907,1.9713971177,3.2194020022
18,802,,,,,,,,,0,-0.928593622,3.1831896958,4.5245455349,0.6690566303,1.898100502,2.2158215116,5.4012485792,-0.12496793
18,803,,,,,,,,,0,-4.47085101,-2.144038546,-0.291108295,-1.208010123,-4.513322539,-0.956846538,0.3745745787,-2.570948927
18,804,,,,,,0,40,,0,-3.762568206,0.405889546,-0.602786378,-3.592743292,-2.533679112,-4.615120517,3.6892892062,0.7402395456
18,808,,,,,,,,,1,-1.753350198,-0.446911529,3.944990999,1.0465949874,1.6454223666,2.6214918063,3.5488381478,1.3622296237
18,810,,,,,,,,,0,-1.891359396,1.9591702284,-0.908205007,-0.283894963,0.1483220147,0.9207314658,1.6783091382,0.3493728146
18,812,,,,,,,,,0,-0.134307289,2.1832436882,3.3296770246,0.7253139913,-2.797697983,1.2514217062,-0.337655885,2.4715112739
18,816,,,,,,,,50,1,4.1851201958,2.800801585,3.381601561,1.0707883469,-0.487782849,3.5834889568,6.2300681839,3.9124150854
18,817,,,,,,,,,0,5.6682087361,4.8080100395,3.09298524,3.6364307543,1.9194272657,5.3925198569,3.6771783708,3.3732012998
18,821,,,,,,,,,0,0.0906785385,-0.203538713,-0.492034364,1.2593615406,1.5979584372,-1.235800269,1.6033259618,0.7293470911
18,823,,,,,,,,,1,6.4212135857,6.6634917538,5.9993041156,4.7908610077,4.4001480742,7.1551326829,4.5986462051,6.8278781562
18,825,,,,,,,,,0,6.6751251524,6.8415596254,5.2172809348,5.9211951886,4.1598401669,3.5502204858,3.62397673,3.8501137891
18,826,,0,,,,,,,0,-3.789029569,-4.615120517,0.3522131241,-2.277532066,-0.504193876,-0.054438388,0.6876358943,-5.089511085
18,827,,,,,,,,,0,3.6486209421,4.7705667077,6.8010074631,4.6002920803,3.7099303588,4.5618204079,5.5918967561,3.7407254089
18,829,,,,,,,,,0,2.8983881387,1.0396570079,5.6713765827,3.0207753511,6.7395723299,6.1105669356,2.6939586795,2.4038722434
18,838,,,,,,,0,,0,-1.555669057,-1.718340187,0.1422041268,-2.605585437,-3.165333962,-3.66877493,-4.615120517,-2.012008303
18,841,,,,,,,,,0,2.0150873468,1.6387500358,4.3051526837,2.0921300464,-2.127261142,2.0343064075,0.8468318827,1.30150993
18,843,,,,,,,,,1,4.8369010039,1.231776611,1.8572774085,3.7298181331,4.0735921466,2.5900635098,3.1660763346,0.5539168985
18,847,,,,,,,,,0,6.5191381158,6.1370508367,11.266621667,5.9627810068,12.197779463,7.5622127334,4.0635693368,3.4162897831
18,848,,,,,,,,,0,4.3291661829,1.5737846981,1.6199166157,2.1919934856,6.3241504038,2.2920626324,0.6394448401,-1.021101446
18,853,,,,,,,,,1,2.1666566443,0.0259142243,0.9323181206,0.9315976969,-0.559870226,-2.236064999,2.0359486427,0.4085904966
18,854,,,,,,,,,0,-0.263213749,2.1627302854,0.5829087627,-0.969712933,-0.096429176,-1.216851487,4.7239021885,1.8238900493
18,857,,,,,,,,,0,-3.790778696,-0.2514218,0.8221896759,0.5330299785,-1.43577646,0.2766001032,-0.367677046,-2.695030278
18,858,,,,,,,,,0,-2.02935334,0.9001869907,1.9934842208,4.0297222322,1.5458605529,2.528882027,3.0401656359,6.0129261005
18,859,,,,,,,,,0,1.4281126069,6.5770820954,-0.916864081,0.4379357737,-1.462150796,1.024142547,3.8064918178,2.5553049457
18,861,,,,,,,,,0,-3.165017203,-3.599382209,-3.234766343,-0.798079337,-3.735124484,-3.03139465,-1.838728579,-6.338491893
18,867,,,,,,,,,0,-0.685070446,2.7980137041,0.5165759414,3.8692366729,-0.969280976,4.1324056833,0.9463683165,1.6725245484
18,868,,,,,,,,,0,3.8252848016,3.5890596408,1.769130458,1.3531222562,1.1285107283,1.0803330096,2.0886509091,2.4197148009
18,870,,,,,,,,,0,3.4992523477,3.6757871398,4.3550366186,0.9488696131,4.2670747603,0.1515503711,5.9434886286,2.0877944462
18,872,,,,,,,,,0,3.5088367592,2.4981482469,3.9905320903,4.6338362936,5.1667385884,4.0203531436,3.1889480885,2.6487064175
18,873,,,,,,,,,0,-0.64223606,1.7275085688,1.0988404839,-1.217456712,-4.314793267,0.1713601786,-2.061865472,-1.801535377
18,874,,,,,,,,,1,6.9936382688,4.4428869905,2.7320851677,5.1847941695,0.6924408288,-0.027804278,-0.135225144,1.0777235487
18,878,,,,,,,,,0,0.6939154551,-0.797793013,-1.117467714,-4.238254646,-4.30709212,-3.299397429,-0.350604615,-4.2085756
18,879,,0,,,,45,10,,0,-2.332396406,-4.615120517,1.3708322594,-3.232078306,2.0884026078,3.8070592365,2.3036833907,-0.291341936
18,884,,,,,,,,0,0,-3.054010406,-0.225961721,1.413150366,-0.647001211,-2.632459513,0.3548912674,0.519966043,-4.615120517
18,886,,,,,,,,,0,5.2318785597,5.2804463829,5.2088917638,3.3709810146,0.9260785107,5.5094718911,3.0502261587,-0.275934393
18,887,,,20,10,0,25,40,25,0,2.6200401072,2.8248950241,2.9963493671,2.3036833907,-4.615120517,3.2194020022,3.6892892062,3.2194020022
18,889,,,,,,0,,,0,-4.52705543,-6.391623274,-2.72717801,-0.910686165,-2.299473539,-4.615120517,-1.323670232,-1.941952738
18,890,,,,,,,,,0,3.462027503,9.4403272242,4.4193152165,6.2751230635,1.7692953576,4.2678328904,3.0172617937,4.4471853472
18,892,,,,,,,,,0,3.2892600312,5.8257305029,0.6035343028,5.111855265,0.1846887543,5.1021747106,-1.527622207,2.6142378573
18,895,,,,,,50,,,1,3.96762183,1.8998582425,3.1247781086,2.7859887223,-0.054491115,3.9124150854,3.9865215023,1.3799656588
18,911,,,,,,,,,1,7.1266712806,6.2138669426,5.828483453,4.300726788,7.5871209499,4.5796216366,3.916710325,5.9580285435
18,914,,,,,,,,,0,-0.499493222,-1.571705798,1.0675293056,-2.141733424,-4.354061379,-2.737945404,3.2290442648,-4.854638907
18,920,,,,,,,,,0,-2.3910515,-8.160146871,-4.919185125,-4.649128558,-2.761283287,-6.363325139,-5.351951973,-6.654272965
18,922,,,,,,,,,0,1.5358511205,1.3304764881,-0.163490599,-1.56747596,1.2405481497,0.1687086538,-3.520854948,-5.73939102
18,938,,,,,,,,,0,6.1543769498,3.7770654914,1.8063953065,1.1373950524,1.4861932338,1.8080044123,2.1909554999,2.695527866
18,945,,,,,,,,,0,5.8454214447,3.2873731578,1.5141122259,3.7333200465,-1.770082652,1.1612200079,1.4526560678,1.1608208564
18,947,,,,,,,,,0,5.1698728449,5.2875176027,2.8662726263,2.9185313798,3.7305652896,3.6377286534,6.3211055067,3.2620636193
18,953,,50,,,,,,,0,1.5201325558,3.9124150854,-2.695009094,2.0882345998,0.1667333358,2.2457064296,2.42488231,0.2055361653
18,954,,,,,,,,,0,3.200654778,-1.238354472,1.5974112569,-3.256246513,0.2615289331,2.3535045169,-1.711637105,-1.226107975
18,957,,1,,5,35,40,30,,1,-0.18569577,0.0099503309,3.0337678447,1.6115190786,3.5557808682,3.6892892062,3.4016667551,0.4238117444
18,958,,,,,,,,,0,5.0188443967,2.9693454561,3.8576178857,1.4952943787,2.753908489,5.8283044444,6.2610236957,3.5080715955
18,960,,,,,,,,,1,9.5419721816,6.0762916636,2.8019497313,9.4936532537,1.127468309,9.5265090807,5.5997050084,7.8679066517
18,973,,,,,,,,,0,4.5264030072,2.5605427302,6.5456483088,5.3290800567,5.4499670814,7.1706503771,5.9577952907,2.4543201841
18,974,,,,,,,,,0,-1.838951644,0.2112346646,-2.806382424,-2.575934825,-4.79764885,-1.107003773,-0.414433845,-1.149347686
18,975,,,,,,,,,1,6.1427797889,3.99011052,3.0072662095,5.1633772695,2.1147936018,4.003901596,4.7849837177,3.6364451573
18,979,,,,,,50,,,0,6.0325141148,5.9479197612,3.9407434024,6.1505296251,3.7375369019,3.9124150854,5.7220065055,3.8378052669
18,983,,,,,,,,,0,-2.100646733,-1.389085514,2.331518619,-3.229039268,-1.35338702,0.8294042811,0.9907953568,-3.285099032
18,989,,,,,,,,,1,7.7484903085,4.8543838767,4.7563381685,8.2434866935,4.0015531867,4.1099100785,6.0838975146,5.0743077759
18,992,,,,,,,,,0,1.3907174216,-0.330705351,0.4131968963,-0.451643016,-2.640656526,-0.787410559,1.6833597041,-0.815397518
18,998,,,,,,,,,0,1.0468066599,2.1830029532,1.633165384,-2.04592414,-0.305228242,0.4125625435,2.0242708778,-1.101063052
18,1000,,,,,,,,,1,0.6629896781,3.9807211719,5.8547306223,4.3003687819,9.3556267846,5.0732935797,6.806661409,3.8525498554
18,1011,,,,,,,,,0,0.6842152475,-1.69209961,-0.773292537,1.2200272123,-0.458873483,2.9681008437,-1.69136227,1.8865306786
18,1012,,,,,,,,,1,2.3984623244,2.1699049887,2.849598696,4.0871823642,1.3302241494,4.6036694369,2.3706628006,4.5987670387
18,1013,,98,60,,,,,,1,4.6798631491,4.5883630677,4.0947509837,-2.590086058,-1.596637955,1.2617270059,0.8691099579,-0.064776442
18,1016,,25,,0,20,10,50,,0,-0.268798171,3.2194020022,2.625346614,-4.615120517,2.9963493671,2.3036833907,3.9124150854,-1.295167247
18,1037,,,,,,,,,1,2.1431220629,6.351709157,4.4359367907,7.1203370227,2.8520569126,4.5914006258,3.5262728703,2.9679548934
18,1039,,0,,,,,,,0,-4.640933968,-4.615120517,-4.437769957,-3.960388979,-3.42706805,-2.105345324,-1.85371344,-3.924570319
18,1043,,30,10,10,25,10,10,1,0,2.8079915523,3.4016667551,2.3036833907,2.3036833907,3.2194020022,2.3036833907,2.3036833907,0.0099503309
18,1044,,,,,,,,,0,1.5973426441,4.0855867767,5.4659037361,4.3989432843,4.1057929689,2.3717363056,2.6265430021,2.8454856485
18,1045,,,,,,,,,0,-5.09847436,-1.641661198,3.2572871256,-6.595721519,-0.162442853,-4.980362294,-0.456601651,-3.372375076
18,1046,,,,,,,,,0,2.2267182122,-1.648723363,1.9488136087,-1.871956378,-0.922238673,-4.403238589,0.4951438188,-3.259419057
18,1047,,,,,,,,,0,-0.323951045,-1.409629148,2.8625475389,0.9645179283,4.7743043334,-2.069873974,-0.205766578,0.032554146
18,1048,,,,,,,,,0,1.1878031295,3.2826032825,5.1606472254,5.3601897913,5.4283794697,4.7854710622,3.0058378074,3.5948227154
18,1052,,,,,,,40,,1,-2.632186027,3.1883794129,2.8830059577,1.6216028053,2.471513647,2.2242689289,3.6892892062,6.2057077683
18,1064,,,,,,,,,0,-4.795220656,-3.603444696,-0.159400772,-1.80115904,-2.973515329,-2.97575697,-0.783997373,-4.125229979
18,1076,,,,,,,,,0,2.3582466468,-0.060170302,2.0935733925,1.4790578035,0.337837573,-0.820361339,-0.047366545,-0.159673765
18,1077,,,,,,,,,0,4.6309531751,8.3520362543,4.4459075168,4.8929589089,0.412566052,6.0474837898,1.3658280256,1.685530703
18,1079,,,,,,,,,0,-1.172267906,-1.382374697,-0.728866724,-1.773074578,-2.855746701,-1.10686429,2.6891305112,-0.54103552
18,1090,,,,,,,40,,1,3.1966446934,-0.001487725,4.6585729675,3.2430069381,1.2990401185,1.4057171987,3.6892892062,-2.512955905
18,1111,,,,,,,,,0,7.6704566958,7.4181117912,5.0289813569,8.0095190276,3.6272833448,6.3296992512,2.9039983852,5.909716021
18,1113,,,,,,,,,1,0.3634662418,-3.451907606,4.4700073143,1.0306956804,3.4276988302,0.7426601359,4.649010793,2.6683663444
18,1114,,,,,,,,,1,9.8328724545,9.7425362324,5.2822124242,7.7117861356,5.9868124642,4.2191843249,2.2803808051,5.4148396172
18,1129,,,,,,,,,0,0.5728765777,7.4489100099,2.0309616904,1.7087491495,1.9519749345,2.7001967745,2.1197309294,-0.527879671
18,1133,,65,55,75,65,75,60,,1,6.2034825757,4.174814529,4.0077283641,4.3180008026,4.174814529,4.3180008026,4.0947509837,2.3374085583
18,1148,,,,,,,,,1,-0.407927236,1.2257847641,2.4233742761,-1.630663437,-2.232667696,1.6128129097,4.3328810626,3.1518097548
18,1149,,90,90,,,,,80,1,2.1345882622,4.5008192615,4.5008192615,3.335703659,2.3975021482,3.6459217433,10.511721937,4.3826216957
18,1153,,,,,,,,,0,-1.097436789,1.2456420688,0.0612670869,2.3230314434,1.3631427307,2.0106591313,3.1927476958,2.219785905
18,1157,,,,,,,,,0,-0.927485598,-0.87674743,0.3781874995,-0.463813457,-1.659101386,-2.424212091,-0.785533426,-4.031885496
18,1160,,,,,,,,,0,2.2878712856,3.6026391826,3.3045246572,1.0368045239,-0.627194216,2.7519465014,5.6432513846,1.8639986422
18,1162,,,,,,,,,0,1.9200155802,1.0306341189,3.9127598888,0.9265580673,1.23727315,1.1904752171,1.4931287997,0.123954499
18,1165,,,,,,,,,1,3.500614198,4.1614216598,1.5963183317,0.9898157817,1.0816187047,2.8446414439,3.8168241934,4.9680509746
18,1185,,,,,,,,,0,2.8792109189,-0.151679539,-2.680859287,0.5826904277,-4.93362091,-0.714123143,-2.638077162,-1.539500073
18,1189,,,,,,,,,1,6.0413117603,2.8174557226,2.4957018508,3.9463490675,4.6630727268,1.4857351066,3.3848087412,2.8632574576
18,1192,,,,,,,,,0,6.0271958646,10.614528653,5.6496086141,4.6886823108,4.3025250376,9.9529823777,3.3346468356,7.4612332842
18,1237,,50,50,,,,,50,0,1.7183077065,3.9124150854,3.9124150854,6.3331570736,2.7813798568,4.5674916417,2.0372335973,3.9124150854
18,1239,,,,,,,,,0,6.7758342465,7.4102668002,1.9209376995,3.4046522813,0.956837093,3.7884500833,2.3541881745,4.4608282623
18,1255,,,,,,,,,0,1.9031822927,3.7819316954,2.7457288434,2.9483049791,0.7661024997,2.6287548577,4.0340295583,3.9867060713
18,1257,,,,,,,,,0,2.3499167057,8.584396563,3.5805578323,2.4809297294,2.0562743919,4.6024353577,3.2094040879,5.2468323839
18,1262,,2,0,0,0,0,,0,0,-2.75796672,0.6981849746,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-4.641693819,-4.615120517
18,1267,,,,,,,,,0,-2.147601873,-2.431591593,-2.603896697,-1.030520308,4.888443629,-0.271692374,0.108468606,-1.332621485
18,1272,,,,,,,,,0,1.948769876,1.3739318868,2.2894543448,0.9951111285,-0.872290199,4.7812650268,1.1871063254,0.4891313189
18,1278,,,,,,,,,0,1.2913448211,4.1126729416,6.5419704678,5.3766152674,3.6387150061,2.5426149092,7.720240424,5.1888758332
18,1290,,,,,,,,,0,0.5479383787,2.70008964,-5.116588773,3.829456807,1.524502885,0.5360883867,1.3464585602,3.8267985199
18,1298,,,,,,,,,0,1.7068752406,0.4214787524,1.4970781475,1.3785988339,-3.115560418,-0.214429425,0.6148059499,-0.582580181
18,1303,,,,,,,,,0,9.3489469956,8.2715037876,8.6319814134,7.8252451694,5.7265213961,8.2866993232,6.6137292044,4.6053250886
18,1308,,,,,,,,,0,0.8103076474,-4.214130681,1.2921794643,-0.688295409,4.2292775476,-0.700098147,0.9365296616,0.4973880924
18,1310,,,,,,,,,0,3.7837391995,6.1763470113,3.5342020882,5.5929771099,5.7144333096,4.9527393348,2.6008230983,4.8799973003
18,1314,,,,,,25,25,,0,-3.601796344,3.1057949518,2.6516076434,-1.103711465,1.8875301345,3.2194020022,3.2194020022,1.0713675384
18,1317,,,,,,,,,0,5.6215438205,4.272370285,5.1325340313,0.4785802396,5.9004507347,3.153595136,-0.290535598,0.6873348179
18,1340,,,,,,,,,0,0.9939218046,-0.88327366,-1.661895095,-1.068105059,0.8817863738,1.0796392187,0.0453905759,-4.9350635
18,1342,,,,,,,,,1,7.7615066249,4.4497700084,4.8460730173,1.8567982797,0.5534868504,0.3169417404,4.339299281,-0.001985557
18,1346,,,,,,,,,1,4.5431347238,4.3558316918,1.8959327727,6.0484528453,1.217359734,4.9628393018,3.7597402474,6.0092179269
18,1347,,,,,,,,,0,-0.200456695,-3.404610158,0.4976392378,-2.219636129,-5.124009274,-2.923667261,0.1073764596,-2.760933565
18,1348,,,,,,,,,0,3.4593348155,3.946948239,-0.379780426,1.3835581429,1.6817915814,1.3359735732,0.0821843789,0.2056488937
18,1350,,,,,,,,,0,0.0009026727,4.1541987207,-5.401660002,-1.257710369,-5.529103945,-0.540689073,4.6080258987,3.0418637932
18,1353,,,,,,,,,0,0.9231812455,2.5241077265,1.1781943492,4.483569857,3.6836574513,0.2703911159,2.179053681,2.940951298
18,1354,,,,,,,,,0,5.6238584888,2.666690435,2.5734236046,0.3493726037,1.6098593882,1.5812263396,2.1092689308,-0.475550499
18,1361,,,,,,,,,1,7.1653947711,2.5730206004,4.4857036045,4.3073510055,7.4239967471,6.5482231434,4.6045841274,3.0097488809
18,1364,,,,,,,,,1,5.7845433413,4.0483716005,7.5362944444,6.5248977351,0.9694004831,4.5333551914,8.291736677,4.4414442383
18,1367,,,,15,0,,55,,1,3.3327721842,2.3765667271,0.0777175688,2.7088250946,-4.615120517,5.2566559693,4.0077283641,4.0638717972
18,1371,,22,3,,,,,60,1,2.0923642351,3.0916176619,1.1020078777,4.9759084566,2.6428459971,5.4818710115,4.6939014339,4.0947509837
18,1382,,,,,,70,0,,1,3.3020891991,1.1917215397,0.7635575083,1.7516103158,-1.976601719,4.2489559654,-4.615120517,0.8260012057
18,1385,,,,,,,,,0,1.4362156094,-0.254045206,-0.042562277,0.3574207273,3.4962288037,0.0308411647,-0.153659477,0.0001615799
18,1394,,,,,,,,,0,3.2380289417,4.2119957627,6.7949210755,3.8740131177,1.9117832405,3.2717079842,1.7006617209,1.9864561114
18,1397,,,,,,,,,0,1.203843071,1.5026090567,-1.685392766,1.748479042,3.6862180482,1.0977981572,1.5073943466,1.6244490231
18,1400,,,,,50,,,,0,3.5416778122,2.1535990381,8.7014677602,0.8611909256,3.9124150854,4.1662829861,5.3921046137,4.3993620625
18,1420,,,,,,,,,0,2.6359392752,7.4281325631,6.1959675409,5.8116223353,10.144134736,7.2467708736,7.1725915386,5.0198431912
18,1431,,0,,,,,,,1,-0.782111993,-4.615120517,3.6891079762,2.3957352082,-2.642685692,-1.265537798,0.7494458212,-4.684492414
18,1433,,,,,80,5,,75,1,-2.69310118,0.4872474355,5.0990947839,0.4573937744,4.3826216957,1.6115190786,7.8766816396,4.3180008026
18,1458,,,,,,,,,1,10.525479267,11.339798496,8.0408801267,8.1000669308,9.5470360581,10.712121672,10.04980951,5.5695911951
18,1468,,,,,,,,,0,3.5190174138,-0.068859799,-0.308708804,2.9722892743,5.6746390588,0.5657710729,3.268250458,-3.425135171
18,1470,,,,,,,,60,1,2.5929386648,2.6466409068,3.6188733134,4.2834884072,3.1391050413,3.1585838713,0.8151074567,4.0947509837
18,1484,,,,,,,,,0,-0.439643402,-2.388514088,-0.645915566,-1.946239731,-1.360552549,-1.875968958,-2.816665463,-1.535766963
18,1487,,,,,,,,95,1,3.9080874463,5.3432480682,6.6675938994,3.6819227818,-0.055749943,2.5328741862,5.5310841648,4.5556297404
18,1509,,15,25,10,25,30,30,,0,1.4347659561,2.7088250946,3.2194020022,2.3036833907,3.2194020022,3.4016667551,3.4016667551,0.1807902639
18,1523,,,,,,0,19,,0,-3.257263633,-1.942339832,5.052230302,-0.191917827,-0.195649768,-4.615120517,2.9450806218,-1.154425478
18,1530,,,,,,,,,1,7.7961408053,7.3642756924,12.479056105,7.1626110565,9.0966436221,10.537798194,6.0017972064,7.7606023648
18,1535,,,,,,,,,0,-3.826249815,-0.445115805,-4.411230361,-1.158733821,-6.313307761,-0.499395563,-4.814471214,-2.214115317
18,1541,,,0,,,,,,0,0.6973764106,-1.0029563,-4.615120517,-1.631505794,-0.290086444,-1.012280222,-5.621034642,-4.806103358
18,1562,,,,,,,,40,1,8.0586511882,1.8502746715,4.8568070625,2.9083237231,1.3082000865,5.1886963289,4.527484247,3.6892892062
18,1569,,,,,,,,,1,-2.210076079,-0.631097043,-2.040178375,-2.087950491,0.7103098466,-3.880357608,1.9757791376,-3.040743883
18,1577,,,,,,,,,0,2.4862062491,0.9364129748,2.3909683331,2.6833671001,2.5230316415,1.6322981148,3.5786929097,-1.154325267
18,1584,,50,,,,,,,0,3.9154695765,3.9124150854,5.8916578743,4.8495093555,1.5172190501,4.4175629771,7.9594327265,6.2795897242
18,1604,,,,,,,,,0,3.1810728289,1.3420416167,3.5085147204,0.6400964281,5.4666687919,1.9510905452,1.6746739654,1.4109065801
18,1617,,,,,,,,,0,1.3020768938,3.5629397005,4.215513861,3.7482338048,-1.032043662,-0.317230055,1.4011463535,1.742693375
18,1639,,10,,,,,,,0,1.5734792662,2.3036833907,4.7791496739,1.7101867905,3.8629795618,0.7156356271,1.0633260823,2.4145781717
18,1640,,,,,,,,,0,-1.03733613,-2.30369429,0.1125423262,-2.152616411,-3.682643954,-2.17271935,-2.84748694,0.0314645465
18,1649,,,,,,,,,0,-6.29293731,-2.428378704,-2.33585587,-2.721025001,-2.190021234,-3.379976541,-4.691441914,-5.301942241
18,1655,,,,,,,,,1,2.2913209158,3.0346228208,3.3260711841,6.2226126786,2.40071163,5.4835750539,4.2439075215,6.3434616248
18,1675,,,,,,,,,0,4.0483828782,1.652495339,0.5909166934,-0.628213973,-1.480349474,2.1737993621,0.2282832504,2.9894987276
18,1678,,,,,,,,,0,3.9302656506,4.7743801237,3.4338935709,1.5874349712,-0.980264377,1.2770779611,1.9999433349,0.738016131
18,1683,,,,,,,,,0,1.9975551944,1.2193289335,-1.644418406,1.8351351631,-1.595814232,-0.016062454,-0.555985303,-0.397221593
18,1690,,,,,,,,,0,0.3441851616,0.5691791074,-1.46303362,0.5766844307,-4.406467833,-0.654834022,4.5103984165,-1.192598468
18,1698,,,,,,,,,0,8.3455565362,7.5648663093,5.594727463,1.5325616687,2.2962585058,5.9481463101,4.2910539003,3.1880503367
18,1724,,,,,,,,,0,4.8863267033,7.56721009,6.4767846853,5.4478191565,6.0680483769,3.2914185301,4.8922923332,2.0292973742
18,1728,,,,,,,12,,1,3.7797730255,4.7403116455,2.580469406,2.8215807609,0.4182631374,1.97226555,2.4858425413,2.0172299408
